txn_id,customer_id,counterparty_id,account_id,product_type,channel,amount,currency,amount_base,country_origin,country_dest,mcc,is_foreign,dt,label,hour,dow,sum_amt_prev3,cnt_prev3,sum_amt_prev10,cnt_prev10,sum_amt_prev30,cnt_prev30,new_counterparty_flag
acct_1001,cust_1824,cash,acct_main_cust_1824,ACCOUNT_EVENT,branch,16.28,BND,16.28,BN,BN,,False,2025-03-14 17:00:00,0,17,4,71.36999999999989,3.0,606.25,10.0,1887.12,30.0,False
acct_992,cust_1828,cash,acct_main_cust_1828,ACCOUNT_EVENT,branch,120.28,BND,120.28,BN,BN,,False,2025-03-14 08:00:00,0,8,4,456.6,3.0,851.01,10.0,1517.38,30.0,True
acct_849,cust_1830,cash,acct_main_cust_1830,ACCOUNT_EVENT,branch,58.38,BND,58.38,BN,BN,,False,2025-03-08 09:00:00,0,9,5,301.97,3.0,421.5899999999999,10.0,5414.86,30.0,True
acct_1367,cust_1830,bank,acct_main_cust_1830,ACCOUNT_EVENT,online,39.52,BND,39.52,BN,BN,,False,2025-03-29 23:00:00,0,23,5,344.87,3.0,396.1199999999999,10.0,5471.45,30.0,False
acct_953,cust_1832,bank,acct_main_cust_1832,ACCOUNT_EVENT,online,53.62,BND,53.62,BN,BN,,False,2025-03-12 17:00:00,0,17,2,89.32000000000001,3.0,486.81,10.0,2223.9,30.0,True
acct_689,cust_1838,bank,acct_main_cust_1838,ACCOUNT_EVENT,online,254.04,BND,254.04,BN,BN,,False,2025-03-01 17:00:00,0,17,5,90.92,3.0,233.48,10.0,3508.63,30.0,False
acct_790,cust_184,bank,acct_main_cust_184,ACCOUNT_EVENT,online,102.29,BND,102.29,BN,BN,,False,2025-03-05 22:00:00,0,22,2,96.48,3.0,241.24,10.0,1556.88,30.0,True
acct_735,cust_1842,bank,acct_main_cust_1842,ACCOUNT_EVENT,online,457.27,BND,457.27,BN,BN,,False,2025-03-03 15:00:00,0,15,0,52.55,3.0,523.0800000000002,10.0,2327.12,30.0,True
acct_1368,cust_1843,bank,acct_main_cust_1843,ACCOUNT_EVENT,online,35.34,BND,35.34,BN,BN,,False,2025-03-30 00:00:00,0,0,6,137.86,3.0,1865.3,10.0,2931.62,30.0,False
acct_1328,cust_1847,bank,acct_main_cust_1847,ACCOUNT_EVENT,online,84.36,BND,84.36,BN,BN,,False,2025-03-28 08:00:00,0,8,4,205.81999999999996,3.0,949.39,10.0,2203.89,30.0,True
acct_855,cust_1849,bank,acct_main_cust_1849,ACCOUNT_EVENT,online,62.24,BND,62.24,BN,BN,,False,2025-03-08 15:00:00,0,15,5,59.68000000000005,3.0,805.41,10.0,2091.81,30.0,True
acct_1354,cust_1856,bank,acct_main_cust_1856,ACCOUNT_EVENT,online,45.55,BND,45.55,BN,BN,,False,2025-03-29 10:00:00,0,10,5,153.7,3.0,332.27999999999986,10.0,2533.91,30.0,True
acct_1291,cust_1861,cash,acct_main_cust_1861,ACCOUNT_EVENT,branch,110.99,BND,110.99,BN,BN,,False,2025-03-26 19:00:00,0,19,2,118.08,3.0,579.0500000000001,10.0,3118.45,30.0,True
acct_783,cust_1864,cash,acct_main_cust_1864,ACCOUNT_EVENT,branch,28.43,BND,28.43,BN,BN,,False,2025-03-05 15:00:00,0,15,2,378.7799999999999,3.0,759.5499999999996,10.0,1689.2500000000002,30.0,True
acct_975,cust_1865,cash,acct_main_cust_1865,ACCOUNT_EVENT,branch,98.11,BND,98.11,BN,BN,,False,2025-03-13 15:00:00,0,15,3,31.18,3.0,579.0200000000001,10.0,1746.76,30.0,True
acct_1196,cust_1866,bank,acct_main_cust_1866,ACCOUNT_EVENT,online,237.78,BND,237.78,BN,BN,,False,2025-03-22 20:00:00,0,20,5,98.78,3.0,1137.5,10.0,3452.96,30.0,True
acct_1159,cust_1868,cash,acct_main_cust_1868,ACCOUNT_EVENT,branch,61.58,BND,61.58,BN,BN,,False,2025-03-21 07:00:00,0,7,4,139.27999999999997,3.0,230.72,10.0,2863.48,30.0,False
acct_1203,cust_1868,cash,acct_main_cust_1868,ACCOUNT_EVENT,branch,118.77,BND,118.77,BN,BN,,False,2025-03-23 03:00:00,0,3,6,198.7,3.0,284.6,10.0,2851.06,30.0,False
acct_1096,cust_1869,cash,acct_main_cust_1869,ACCOUNT_EVENT,branch,108.14,BND,108.14,BN,BN,,False,2025-03-18 16:00:00,0,16,1,87.83999999999999,3.0,1051.37,10.0,2350.86,30.0,True
acct_741,cust_1870,cash,acct_main_cust_1870,ACCOUNT_EVENT,branch,48.73,BND,48.73,BN,BN,,False,2025-03-03 21:00:00,0,21,0,18.05,3.0,236.08,10.0,1622.79,30.0,True
acct_707,cust_1871,cash,acct_main_cust_1871,ACCOUNT_EVENT,branch,158.41,BND,158.41,BN,BN,,False,2025-03-02 11:00:00,0,11,6,316.83000000000004,3.0,655.5899999999999,10.0,2588.71,30.0,True
acct_1383,cust_1883,cash,acct_main_cust_1883,ACCOUNT_EVENT,branch,394.46,BND,394.46,BN,BN,,False,2025-03-30 15:00:00,0,15,6,153.34000000000017,3.0,616.73,10.0,1229.35,30.0,False
acct_1125,cust_1884,bank,acct_main_cust_1884,ACCOUNT_EVENT,online,278.48,BND,278.48,BN,BN,,False,2025-03-19 21:00:00,0,21,2,922.12,3.0,1062.59,10.0,4385.58,30.0,True
acct_1335,cust_189,bank,acct_main_cust_189,ACCOUNT_EVENT,online,54.97,BND,54.97,BN,BN,,False,2025-03-28 15:00:00,0,15,4,75.42999999999999,3.0,1889.23,10.0,3853.74,30.0,True
acct_949,cust_1891,bank,acct_main_cust_1891,ACCOUNT_EVENT,online,243.93,BND,243.93,BN,BN,,False,2025-03-12 13:00:00,0,13,2,24.020000000000056,3.0,251.39,10.0,1343.86,30.0,True
acct_1201,cust_1895,bank,acct_main_cust_1895,ACCOUNT_EVENT,online,118.18,BND,118.18,BN,BN,,False,2025-03-23 01:00:00,0,1,6,61.93,3.0,1115.4599999999998,10.0,4116.43,30.0,True
acct_1309,cust_1896,cash,acct_main_cust_1896,ACCOUNT_EVENT,branch,105.86,BND,105.86,BN,BN,,False,2025-03-27 13:00:00,0,13,3,23.04,3.0,214.85,10.0,830.51,30.0,True
acct_1002,cust_1897,bank,acct_main_cust_1897,ACCOUNT_EVENT,online,30.31,BND,30.31,BN,BN,,False,2025-03-14 18:00:00,0,18,4,80.32,3.0,422.4900000000004,10.0,3093.54,30.0,False
acct_743,cust_1899,bank,acct_main_cust_1899,ACCOUNT_EVENT,online,228.06,BND,228.06,BN,BN,,False,2025-03-03 23:00:00,0,23,0,35.4,3.0,470.13000000000005,10.0,2319.5,30.0,True
acct_1378,cust_19,bank,acct_main_cust_19,ACCOUNT_EVENT,online,164.44,BND,164.44,BN,BN,,False,2025-03-30 10:00:00,0,10,6,39.99,3.0,124.36999999999988,10.0,1294.6,30.0,True
acct_1140,cust_1902,bank,acct_main_cust_1902,ACCOUNT_EVENT,online,296.65,BND,296.65,BN,BN,,False,2025-03-20 12:00:00,0,12,3,166.0499999999999,3.0,872.67,10.0,2439.9,30.0,True
acct_1068,cust_1906,bank,acct_main_cust_1906,ACCOUNT_EVENT,online,74.43,BND,74.43,BN,BN,,False,2025-03-17 12:00:00,0,12,0,79.01999999999984,3.0,548.3300000000002,10.0,2597.69,30.0,True
acct_1077,cust_1906,bank,acct_main_cust_1906,ACCOUNT_EVENT,online,109.34,BND,109.34,BN,BN,,False,2025-03-17 21:00:00,0,21,0,139.37999999999982,3.0,325.7600000000001,10.0,2670.34,30.0,False
acct_954,cust_191,bank,acct_main_cust_191,ACCOUNT_EVENT,online,39.65,BND,39.65,BN,BN,,False,2025-03-12 18:00:00,0,18,2,124.3,3.0,930.26,10.0,1860.49,30.0,True
acct_799,cust_1910,cash,acct_main_cust_1910,ACCOUNT_EVENT,branch,139.97,BND,139.97,BN,BN,,False,2025-03-06 07:00:00,0,7,3,2103.88,3.0,2556.4000000000005,10.0,4972.68,30.0,True
acct_1056,cust_1911,cash,acct_main_cust_1911,ACCOUNT_EVENT,branch,117.57,BND,117.57,BN,BN,,False,2025-03-17 00:00:00,0,0,0,76.95,3.0,1760.4,10.0,5285.72,30.0,True
acct_1326,cust_1913,bank,acct_main_cust_1913,ACCOUNT_EVENT,online,99.92,BND,99.92,BN,BN,,False,2025-03-28 06:00:00,0,6,4,144.82,3.0,386.06,10.0,5293.29,30.0,True
acct_1318,cust_1914,bank,acct_main_cust_1914,ACCOUNT_EVENT,online,45.12,BND,45.12,BN,BN,,False,2025-03-27 22:00:00,0,22,3,164.77000000000024,3.0,494.63,10.0,4118.03,30.0,True
acct_947,cust_192,cash,acct_main_cust_192,ACCOUNT_EVENT,branch,110.7,BND,110.7,BN,BN,,False,2025-03-12 11:00:00,0,11,2,274.6800000000001,3.0,1259.8399999999997,10.0,2550.95,30.0,True
acct_1150,cust_192,bank,acct_main_cust_192,ACCOUNT_EVENT,online,159.59,BND,159.59,BN,BN,,False,2025-03-20 22:00:00,0,22,3,223.99000000000007,3.0,1340.59,10.0,2651.6600000000003,30.0,True
acct_1274,cust_1920,bank,acct_main_cust_1920,ACCOUNT_EVENT,online,292.4,BND,292.4,BN,BN,,False,2025-03-26 02:00:00,0,2,2,363.69000000000005,3.0,714.6400000000001,10.0,1893.55,30.0,True
acct_744,cust_1921,cash,acct_main_cust_1921,ACCOUNT_EVENT,branch,49.3,BND,49.3,BN,BN,,False,2025-03-04 00:00:00,0,0,1,81.53999999999999,3.0,544.2800000000001,10.0,1996.98,30.0,True
acct_926,cust_1922,cash,acct_main_cust_1922,ACCOUNT_EVENT,branch,151.81,BND,151.81,BN,BN,,False,2025-03-11 14:00:00,0,14,1,232.1,3.0,857.13,10.0,1643.64,30.0,True
acct_1092,cust_1928,bank,acct_main_cust_1928,ACCOUNT_EVENT,online,106.03,BND,106.03,BN,BN,,False,2025-03-18 12:00:00,0,12,1,263.72,3.0,2479.28,10.0,4145.21,30.0,True
acct_761,cust_1931,bank,acct_main_cust_1931,ACCOUNT_EVENT,online,37.05,BND,37.05,BN,BN,,False,2025-03-04 17:00:00,0,17,1,240.64999999999984,3.0,512.89,10.0,1670.56,30.0,True
acct_1320,cust_1934,cash,acct_main_cust_1934,ACCOUNT_EVENT,branch,131.1,BND,131.1,BN,BN,,False,2025-03-28 00:00:00,0,0,4,273.92999999999995,3.0,525.6700000000004,10.0,4630.02,30.0,True
acct_1027,cust_1935,cash,acct_main_cust_1935,ACCOUNT_EVENT,branch,24.76,BND,24.76,BN,BN,,False,2025-03-15 19:00:00,0,19,5,312.34000000000003,3.0,697.36,10.0,1232.61,30.0,False
acct_1164,cust_1935,cash,acct_main_cust_1935,ACCOUNT_EVENT,branch,248.14,BND,248.14,BN,BN,,False,2025-03-21 12:00:00,0,12,4,335.81,3.0,512.9200000000001,10.0,1256.37,30.0,False
acct_727,cust_1937,cash,acct_main_cust_1937,ACCOUNT_EVENT,branch,44.39,BND,44.39,BN,BN,,False,2025-03-03 07:00:00,0,7,0,143.91000000000048,3.0,275.20999999999987,10.0,1482.76,30.0,True
acct_940,cust_1937,bank,acct_main_cust_1937,ACCOUNT_EVENT,online,34.7,BND,34.7,BN,BN,,False,2025-03-12 04:00:00,0,4,2,169.08000000000044,3.0,309.60999999999984,10.0,1512.15,30.0,True
acct_1120,cust_1937,cash,acct_main_cust_1937,ACCOUNT_EVENT,branch,222.67,BND,222.67,BN,BN,,False,2025-03-19 16:00:00,0,16,2,90.59000000000046,3.0,343.3199999999999,10.0,1544.95,30.0,False
acct_997,cust_1939,cash,acct_main_cust_1939,ACCOUNT_EVENT,branch,43.1,BND,43.1,BN,BN,,False,2025-03-14 13:00:00,0,13,4,80.02000000000007,3.0,491.7,10.0,1359.23,30.0,False
acct_1017,cust_1952,bank,acct_main_cust_1952,ACCOUNT_EVENT,online,115.85,BND,115.85,BN,BN,,False,2025-03-15 09:00:00,0,9,5,263.18,3.0,927.3,10.0,1787.36,30.0,True
acct_811,cust_1958,cash,acct_main_cust_1958,ACCOUNT_EVENT,branch,107.19,BND,107.19,BN,BN,,False,2025-03-06 19:00:00,0,19,3,263.98,3.0,598.34,10.0,2569.34,30.0,False
acct_876,cust_196,bank,acct_main_cust_196,ACCOUNT_EVENT,online,83.22,BND,83.22,BN,BN,,False,2025-03-09 12:00:00,0,12,6,55.77000000000023,3.0,1934.71,10.0,2924.62,30.0,True
acct_883,cust_196,cash,acct_main_cust_196,ACCOUNT_EVENT,branch,316.1,BND,316.1,BN,BN,,False,2025-03-09 19:00:00,0,19,6,137.99000000000024,3.0,445.19,10.0,3004.26,30.0,True
acct_1033,cust_1960,cash,acct_main_cust_1960,ACCOUNT_EVENT,branch,99.34,BND,99.34,BN,BN,,False,2025-03-16 01:00:00,0,1,6,338.18,3.0,907.39,10.0,2135.14,30.0,False
acct_1311,cust_1962,bank,acct_main_cust_1962,ACCOUNT_EVENT,online,56.42,BND,56.42,BN,BN,,False,2025-03-27 15:00:00,0,15,3,224.01,3.0,297.79,10.0,2773.53,30.0,False
acct_1314,cust_1965,bank,acct_main_cust_1965,ACCOUNT_EVENT,online,75.54,BND,75.54,BN,BN,,False,2025-03-27 18:00:00,0,18,3,253.37,3.0,1230.8599999999994,10.0,8532.82,30.0,False
acct_1343,cust_1967,cash,acct_main_cust_1967,ACCOUNT_EVENT,branch,134.1,BND,134.1,BN,BN,,False,2025-03-28 23:00:00,0,23,4,30.66,3.0,284.23,10.0,2490.31,30.0,True
acct_1356,cust_1968,bank,acct_main_cust_1968,ACCOUNT_EVENT,online,54.98,BND,54.98,BN,BN,,False,2025-03-29 12:00:00,0,12,5,80.79,3.0,562.02,10.0,1323.17,30.0,False
acct_874,cust_1969,cash,acct_main_cust_1969,ACCOUNT_EVENT,branch,96.08,BND,96.08,BN,BN,,False,2025-03-09 10:00:00,0,10,6,134.95,3.0,194.56999999999988,10.0,1543.14,30.0,True
acct_1272,cust_1969,bank,acct_main_cust_1969,ACCOUNT_EVENT,online,164.21,BND,164.21,BN,BN,,False,2025-03-26 00:00:00,0,0,2,185.13,3.0,283.3499999999999,10.0,1592.2700000000002,30.0,True
acct_898,cust_1972,bank,acct_main_cust_1972,ACCOUNT_EVENT,online,413.52,BND,413.52,BN,BN,,False,2025-03-10 10:00:00,0,10,0,66.14999999999999,3.0,161.74,10.0,1604.5,30.0,True
acct_1136,cust_1976,bank,acct_main_cust_1976,ACCOUNT_EVENT,online,73.0,BND,73.0,BN,BN,,False,2025-03-20 08:00:00,0,8,3,593.7099999999999,3.0,1147.37,10.0,3154.05,30.0,True
acct_1110,cust_1978,bank,acct_main_cust_1978,ACCOUNT_EVENT,online,138.51,BND,138.51,BN,BN,,False,2025-03-19 06:00:00,0,6,2,344.8,3.0,743.5200000000001,10.0,1572.37,30.0,True
acct_776,cust_1981,bank,acct_main_cust_1981,ACCOUNT_EVENT,online,46.54,BND,46.54,BN,BN,,False,2025-03-05 08:00:00,0,8,2,94.81,3.0,777.7900000000001,10.0,2423.83,30.0,False
acct_868,cust_1986,cash,acct_main_cust_1986,ACCOUNT_EVENT,branch,58.1,BND,58.1,BN,BN,,False,2025-03-09 04:00:00,0,4,6,23.46,3.0,204.7,10.0,3744.64,30.0,True
acct_987,cust_1987,bank,acct_main_cust_1987,ACCOUNT_EVENT,online,18.57,BND,18.57,BN,BN,,False,2025-03-14 03:00:00,0,3,4,115.06,3.0,2686.71,10.0,3661.94,30.0,True
acct_830,cust_199,bank,acct_main_cust_199,ACCOUNT_EVENT,online,90.77,BND,90.77,BN,BN,,False,2025-03-07 14:00:00,0,14,4,91.17,3.0,580.48,10.0,4025.7,30.0,True
acct_1061,cust_1995,cash,acct_main_cust_1995,ACCOUNT_EVENT,branch,71.74,BND,71.74,BN,BN,,False,2025-03-17 05:00:00,0,5,0,200.5,3.0,775.6,10.0,2323.98,30.0,True
acct_807,cust_1998,cash,acct_main_cust_1998,ACCOUNT_EVENT,branch,145.66,BND,145.66,BN,BN,,False,2025-03-06 15:00:00,0,15,3,139.59999999999997,3.0,511.71,10.0,2217.8100000000004,30.0,False
acct_990,cust_1998,bank,acct_main_cust_1998,ACCOUNT_EVENT,online,77.68,BND,77.68,BN,BN,,False,2025-03-14 06:00:00,0,6,4,273.58,3.0,436.87,10.0,2352.01,30.0,False
acct_923,cust_2,bank,acct_main_cust_2,ACCOUNT_EVENT,online,75.4,BND,75.4,BN,BN,,False,2025-03-11 11:00:00,0,11,1,17.23,3.0,1054.1899999999998,10.0,3227.17,30.0,True
acct_999,cust_202,bank,acct_main_cust_202,ACCOUNT_EVENT,online,76.8,BND,76.8,BN,BN,,False,2025-03-14 15:00:00,0,15,4,191.32,3.0,1233.45,10.0,2299.8500000000004,30.0,True
acct_1038,cust_207,cash,acct_main_cust_207,ACCOUNT_EVENT,branch,158.23,BND,158.23,BN,BN,,False,2025-03-16 06:00:00,0,6,6,275.46000000000004,3.0,464.91,10.0,1051.16,30.0,False
acct_1156,cust_211,cash,acct_main_cust_211,ACCOUNT_EVENT,branch,50.54,BND,50.54,BN,BN,,False,2025-03-21 04:00:00,0,4,4,111.54,3.0,941.46,10.0,1936.89,30.0,False
acct_993,cust_213,cash,acct_main_cust_213,ACCOUNT_EVENT,branch,49.19,BND,49.19,BN,BN,,False,2025-03-14 09:00:00,0,9,4,120.8,3.0,3944.22,10.0,5405.22,30.0,True
acct_1160,cust_213,cash,acct_main_cust_213,ACCOUNT_EVENT,branch,31.23,BND,31.23,BN,BN,,False,2025-03-21 08:00:00,0,8,4,169.0,3.0,3921.03,10.0,5426.58,30.0,False
acct_1094,cust_214,bank,acct_main_cust_214,ACCOUNT_EVENT,online,177.44,BND,177.44,BN,BN,,False,2025-03-18 14:00:00,0,14,1,447.84,3.0,990.3,10.0,2498.47,30.0,True
acct_1373,cust_214,cash,acct_main_cust_214,ACCOUNT_EVENT,branch,34.16,BND,34.16,BN,BN,,False,2025-03-30 05:00:00,0,5,6,619.94,3.0,1149.74,10.0,2666.92,30.0,True
acct_1308,cust_216,bank,acct_main_cust_216,ACCOUNT_EVENT,online,184.92,BND,184.92,BN,BN,,False,2025-03-27 12:00:00,0,12,3,69.34,3.0,941.4,10.0,2841.72,30.0,True
acct_865,cust_218,bank,acct_main_cust_218,ACCOUNT_EVENT,online,14.41,BND,14.41,BN,BN,,False,2025-03-09 01:00:00,0,1,6,22.87,3.0,1404.5700000000002,10.0,7821.08,30.0,True
acct_1055,cust_218,cash,acct_main_cust_218,ACCOUNT_EVENT,branch,37.31,BND,37.31,BN,BN,,False,2025-03-16 23:00:00,0,23,6,19.29,3.0,1137.06,10.0,7686.62,30.0,True
acct_1064,cust_220,bank,acct_main_cust_220,ACCOUNT_EVENT,online,44.4,BND,44.4,BN,BN,,False,2025-03-17 08:00:00,0,8,0,268.79,3.0,767.01,10.0,1517.1500000000003,30.0,True
acct_1085,cust_223,cash,acct_main_cust_223,ACCOUNT_EVENT,branch,94.99,BND,94.99,BN,BN,,False,2025-03-18 05:00:00,0,5,1,157.10000000000002,3.0,946.23,10.0,2169.3100000000004,30.0,True
acct_1008,cust_230,cash,acct_main_cust_230,ACCOUNT_EVENT,branch,134.99,BND,134.99,BN,BN,,False,2025-03-15 00:00:00,0,0,5,97.18000000000006,3.0,347.76,10.0,1484.31,30.0,True
acct_1261,cust_232,cash,acct_main_cust_232,ACCOUNT_EVENT,branch,135.4,BND,135.4,BN,BN,,False,2025-03-25 13:00:00,0,13,1,62.370000000000005,3.0,266.68,10.0,1429.43,30.0,True
acct_852,cust_235,bank,acct_main_cust_235,ACCOUNT_EVENT,online,290.26,BND,290.26,BN,BN,,False,2025-03-08 12:00:00,0,12,5,119.2,3.0,609.8,10.0,2626.58,30.0,False
acct_1036,cust_237,cash,acct_main_cust_237,ACCOUNT_EVENT,branch,198.15,BND,198.15,BN,BN,,False,2025-03-16 04:00:00,0,4,6,35.59999999999998,3.0,135.22,10.0,1437.73,30.0,True
acct_1296,cust_240,bank,acct_main_cust_240,ACCOUNT_EVENT,online,36.37,BND,36.37,BN,BN,,False,2025-03-27 00:00:00,0,0,3,368.06999999999977,3.0,492.08,10.0,2372.86,30.0,True
acct_1319,cust_241,cash,acct_main_cust_241,ACCOUNT_EVENT,branch,44.72,BND,44.72,BN,BN,,False,2025-03-27 23:00:00,0,23,3,27.78,3.0,793.11,10.0,1586.6799999999998,30.0,True
acct_724,cust_244,cash,acct_main_cust_244,ACCOUNT_EVENT,branch,121.59,BND,121.59,BN,BN,,False,2025-03-03 04:00:00,0,4,0,58.78000000000006,3.0,673.0300000000001,10.0,2457.15,30.0,True
acct_1052,cust_249,cash,acct_main_cust_249,ACCOUNT_EVENT,branch,23.85,BND,23.85,BN,BN,,False,2025-03-16 20:00:00,0,20,6,281.88,3.0,682.48,10.0,4170.44,30.0,True
acct_902,cust_25,bank,acct_main_cust_25,ACCOUNT_EVENT,online,88.46,BND,88.46,BN,BN,,False,2025-03-10 14:00:00,0,14,0,89.08,3.0,334.92,10.0,2359.52,30.0,True
acct_1347,cust_254,bank,acct_main_cust_254,ACCOUNT_EVENT,online,29.79,BND,29.79,BN,BN,,False,2025-03-29 03:00:00,0,3,5,57.07999999999978,3.0,1615.15,10.0,2785.8,30.0,True
acct_754,cust_256,cash,acct_main_cust_256,ACCOUNT_EVENT,branch,65.13,BND,65.13,BN,BN,,False,2025-03-04 10:00:00,0,10,1,1952.88,3.0,2162.06,10.0,4231.41,30.0,True
acct_1211,cust_259,cash,acct_main_cust_259,ACCOUNT_EVENT,branch,33.28,BND,33.28,BN,BN,,False,2025-03-23 11:00:00,0,11,6,194.77,3.0,462.54,10.0,2456.9400000000005,30.0,True
acct_806,cust_260,cash,acct_main_cust_260,ACCOUNT_EVENT,branch,98.8,BND,98.8,BN,BN,,False,2025-03-06 14:00:00,0,14,3,23.420000000000226,3.0,501.91,10.0,3923.83,30.0,True
acct_838,cust_262,cash,acct_main_cust_262,ACCOUNT_EVENT,branch,49.77,BND,49.77,BN,BN,,False,2025-03-07 22:00:00,0,22,4,103.48,3.0,735.24,10.0,3304.25,30.0,True
acct_888,cust_262,bank,acct_main_cust_262,ACCOUNT_EVENT,online,66.87,BND,66.87,BN,BN,,False,2025-03-10 00:00:00,0,0,0,151.75,3.0,762.88,10.0,3354.02,30.0,True
acct_1227,cust_266,cash,acct_main_cust_266,ACCOUNT_EVENT,branch,100.68,BND,100.68,BN,BN,,False,2025-03-24 03:00:00,0,3,0,293.46000000000004,3.0,811.61,10.0,4319.47,30.0,True
acct_728,cust_270,cash,acct_main_cust_270,ACCOUNT_EVENT,branch,25.66,BND,25.66,BN,BN,,False,2025-03-03 08:00:00,0,8,0,169.59,3.0,496.43,10.0,2299.9,30.0,True
acct_984,cust_270,cash,acct_main_cust_270,ACCOUNT_EVENT,branch,43.04,BND,43.04,BN,BN,,False,2025-03-14 00:00:00,0,0,4,185.25,3.0,493.79,10.0,2294.36,30.0,False
acct_1172,cust_278,cash,acct_main_cust_278,ACCOUNT_EVENT,branch,42.23,BND,42.23,BN,BN,,False,2025-03-21 20:00:00,0,20,4,494.65,3.0,1572.04,10.0,2500.51,30.0,True
acct_1331,cust_280,bank,acct_main_cust_280,ACCOUNT_EVENT,online,68.37,BND,68.37,BN,BN,,False,2025-03-28 11:00:00,0,11,4,40.75999999999997,3.0,429.52,10.0,1518.84,30.0,True
acct_1334,cust_281,cash,acct_main_cust_281,ACCOUNT_EVENT,branch,34.86,BND,34.86,BN,BN,,False,2025-03-28 14:00:00,0,14,4,81.8,3.0,142.93,10.0,2388.04,30.0,True
acct_808,cust_285,bank,acct_main_cust_285,ACCOUNT_EVENT,online,50.49,BND,50.49,BN,BN,,False,2025-03-06 16:00:00,0,16,3,55.98,3.0,1124.4700000000005,10.0,2163.08,30.0,True
acct_964,cust_288,bank,acct_main_cust_288,ACCOUNT_EVENT,online,62.05,BND,62.05,BN,BN,,False,2025-03-13 04:00:00,0,4,3,218.9899999999999,3.0,1469.82,10.0,3611.12,30.0,True
acct_1270,cust_297,bank,acct_main_cust_297,ACCOUNT_EVENT,online,18.39,BND,18.39,BN,BN,,False,2025-03-25 22:00:00,0,22,1,8.950000000000028,3.0,202.17,10.0,838.55,30.0,True
acct_1105,cust_299,cash,acct_main_cust_299,ACCOUNT_EVENT,branch,274.66,BND,274.66,BN,BN,,False,2025-03-19 01:00:00,0,1,2,524.6999999999999,3.0,1666.44,10.0,3521.09,30.0,True
acct_1205,cust_3,cash,acct_main_cust_3,ACCOUNT_EVENT,branch,129.72,BND,129.72,BN,BN,,False,2025-03-23 05:00:00,0,5,6,46.0,3.0,621.2800000000001,10.0,1360.31,30.0,True
acct_730,cust_30,cash,acct_main_cust_30,ACCOUNT_EVENT,branch,68.14,BND,68.14,BN,BN,,False,2025-03-03 10:00:00,0,10,0,359.9799999999999,3.0,781.64,10.0,2566.65,30.0,True
acct_1020,cust_302,cash,acct_main_cust_302,ACCOUNT_EVENT,branch,81.2,BND,81.2,BN,BN,,False,2025-03-15 12:00:00,0,12,5,193.2100000000001,3.0,478.53,10.0,1708.0100000000002,30.0,False
acct_1218,cust_304,bank,acct_main_cust_304,ACCOUNT_EVENT,online,93.66,BND,93.66,BN,BN,,False,2025-03-23 18:00:00,0,18,6,261.08000000000004,3.0,497.66,10.0,1731.4199999999998,30.0,True
acct_784,cust_305,bank,acct_main_cust_305,ACCOUNT_EVENT,online,35.5,BND,35.5,BN,BN,,False,2025-03-05 16:00:00,0,16,2,48.00000000000003,3.0,721.37,10.0,1731.6799999999998,30.0,True
acct_1028,cust_312,bank,acct_main_cust_312,ACCOUNT_EVENT,online,44.58,BND,44.58,BN,BN,,False,2025-03-15 20:00:00,0,20,5,59.08,3.0,200.84,10.0,1526.91,30.0,True
acct_1232,cust_318,bank,acct_main_cust_318,ACCOUNT_EVENT,online,177.89,BND,177.89,BN,BN,,False,2025-03-24 08:00:00,0,8,0,226.61,3.0,901.1799999999996,10.0,2944.71,30.0,True
acct_1080,cust_323,bank,acct_main_cust_323,ACCOUNT_EVENT,online,115.44,BND,115.44,BN,BN,,False,2025-03-18 00:00:00,0,0,1,198.72,3.0,469.82,10.0,2188.2,30.0,True
acct_798,cust_329,bank,acct_main_cust_329,ACCOUNT_EVENT,online,61.29,BND,61.29,BN,BN,,False,2025-03-06 06:00:00,0,6,3,248.8200000000001,3.0,1078.9,10.0,2582.78,30.0,True
acct_914,cust_332,bank,acct_main_cust_332,ACCOUNT_EVENT,online,139.88,BND,139.88,BN,BN,,False,2025-03-11 02:00:00,0,2,1,43.79,3.0,3393.73,10.0,6574.34,30.0,True
acct_970,cust_335,bank,acct_main_cust_335,ACCOUNT_EVENT,online,211.33,BND,211.33,BN,BN,,False,2025-03-13 10:00:00,0,10,3,98.18999999999998,3.0,984.86,10.0,4995.26,30.0,True
acct_1254,cust_336,cash,acct_main_cust_336,ACCOUNT_EVENT,branch,209.98,BND,209.98,BN,BN,,False,2025-03-25 06:00:00,0,6,1,45.94000000000023,3.0,194.45,10.0,1928.39,30.0,True
acct_692,cust_337,cash,acct_main_cust_337,ACCOUNT_EVENT,branch,71.2,BND,71.2,BN,BN,,False,2025-03-01 20:00:00,0,20,5,494.52000000000027,3.0,768.04,10.0,1352.86,30.0,True
acct_1073,cust_337,bank,acct_main_cust_337,ACCOUNT_EVENT,online,35.15,BND,35.15,BN,BN,,False,2025-03-17 17:00:00,0,17,0,552.3700000000002,3.0,745.54,10.0,1420.49,30.0,True
acct_701,cust_346,bank,acct_main_cust_346,ACCOUNT_EVENT,online,48.64,BND,48.64,BN,BN,,False,2025-03-02 05:00:00,0,5,6,155.03,3.0,777.1199999999999,10.0,1660.1799999999998,30.0,True
