txn_id,customer_id,counterparty_id,account_id,product_type,channel,amount,currency,amount_base,country_origin,country_dest,mcc,is_foreign,dt,label,hour,dow,sum_amt_prev3,cnt_prev3,sum_amt_prev10,cnt_prev10,sum_amt_prev30,cnt_prev30,new_counterparty_flag
acct_134,cust_1793,bank,acct_main_cust_1793,ACCOUNT_EVENT,online,96.31,BND,96.31,BN,BN,,False,2025-02-06 14:00:00,0,14,3,40.58,3.0,671.1099999999999,10.0,2755.21,30.0,True
acct_357,cust_1794,cash,acct_main_cust_1794,ACCOUNT_EVENT,branch,67.5,BND,67.5,BN,BN,,False,2025-02-15 21:00:00,0,21,5,74.53999999999999,3.0,209.27,10.0,2044.53,30.0,True
acct_553,cust_1795,bank,acct_main_cust_1795,ACCOUNT_EVENT,online,57.24,BND,57.24,BN,BN,,False,2025-02-24 01:00:00,0,1,0,230.75,3.0,432.8,10.0,1540.66,30.0,True
acct_625,cust_1802,cash,acct_main_cust_1802,ACCOUNT_EVENT,branch,303.28,BND,303.28,BN,BN,,False,2025-02-27 01:00:00,0,1,3,44.47,3.0,490.54,10.0,1686.74,30.0,True
acct_156,cust_1803,cash,acct_main_cust_1803,ACCOUNT_EVENT,branch,54.97,BND,54.97,BN,BN,,False,2025-02-07 12:00:00,0,12,4,143.32,3.0,415.14,10.0,1309.02,30.0,True
acct_23,cust_1807,bank,acct_main_cust_1807,ACCOUNT_EVENT,online,63.92,BND,63.92,BN,BN,,False,2025-02-01 23:00:00,0,23,5,16.169999999999998,3.0,1249.89,10.0,2005.26,30.0,True
acct_545,cust_1810,bank,acct_main_cust_1810,ACCOUNT_EVENT,online,145.88,BND,145.88,BN,BN,,False,2025-02-23 17:00:00,0,17,6,2073.11,3.0,2232.2900000000004,10.0,2833.06,30.0,True
acct_92,cust_1824,cash,acct_main_cust_1824,ACCOUNT_EVENT,branch,48.6,BND,48.6,BN,BN,,False,2025-02-04 20:00:00,0,20,1,23.76999999999988,3.0,656.44,10.0,1851.92,30.0,True
acct_416,cust_1827,bank,acct_main_cust_1827,ACCOUNT_EVENT,online,112.59,BND,112.59,BN,BN,,False,2025-02-18 08:00:00,0,8,1,324.43,3.0,582.6099999999999,10.0,2094.05,30.0,True
acct_109,cust_1829,cash,acct_main_cust_1829,ACCOUNT_EVENT,branch,107.08,BND,107.08,BN,BN,,False,2025-02-05 13:00:00,0,13,2,242.6,3.0,482.67,10.0,2163.48,30.0,True
acct_47,cust_1830,bank,acct_main_cust_1830,ACCOUNT_EVENT,online,277.5,BND,277.5,BN,BN,,False,2025-02-02 23:00:00,0,23,6,35.09,3.0,1071.5,10.0,5339.36,30.0,True
acct_91,cust_1838,cash,acct_main_cust_1838,ACCOUNT_EVENT,branch,25.17,BND,25.17,BN,BN,,False,2025-02-04 19:00:00,0,19,1,83.69999999999999,3.0,191.41,10.0,3510.24,30.0,True
acct_509,cust_1838,bank,acct_main_cust_1838,ACCOUNT_EVENT,online,29.75,BND,29.75,BN,BN,,False,2025-02-22 05:00:00,0,5,5,63.15,3.0,206.68,10.0,3490.4100000000003,30.0,True
acct_504,cust_1843,bank,acct_main_cust_1843,ACCOUNT_EVENT,online,42.92,BND,42.92,BN,BN,,False,2025-02-22 00:00:00,0,0,5,177.44,3.0,1825.37,10.0,2894.6,30.0,True
acct_191,cust_1845,cash,acct_main_cust_1845,ACCOUNT_EVENT,branch,67.96,BND,67.96,BN,BN,,False,2025-02-08 23:00:00,0,23,5,35.21,3.0,303.25,10.0,1369.61,30.0,True
acct_155,cust_1846,cash,acct_main_cust_1846,ACCOUNT_EVENT,branch,89.7,BND,89.7,BN,BN,,False,2025-02-07 11:00:00,0,11,4,63.31,3.0,229.2,10.0,1938.63,30.0,True
acct_478,cust_1852,bank,acct_main_cust_1852,ACCOUNT_EVENT,online,57.37,BND,57.37,BN,BN,,False,2025-02-20 22:00:00,0,22,3,75.76000000000005,3.0,435.4599999999999,10.0,1189.5,30.0,True
acct_532,cust_1862,bank,acct_main_cust_1862,ACCOUNT_EVENT,online,33.7,BND,33.7,BN,BN,,False,2025-02-23 04:00:00,0,4,6,45.08,3.0,204.1700000000002,10.0,1497.5800000000004,30.0,True
acct_480,cust_1868,cash,acct_main_cust_1868,ACCOUNT_EVENT,branch,112.32,BND,112.32,BN,BN,,False,2025-02-21 00:00:00,0,0,4,28.249999999999996,3.0,168.39999999999998,10.0,2752.71,30.0,True
acct_240,cust_1872,bank,acct_main_cust_1872,ACCOUNT_EVENT,online,196.97,BND,196.97,BN,BN,,False,2025-02-11 00:00:00,0,0,1,13.29,3.0,329.02,10.0,2552.58,30.0,True
acct_306,cust_1872,cash,acct_main_cust_1872,ACCOUNT_EVENT,branch,65.12,BND,65.12,BN,BN,,False,2025-02-13 18:00:00,0,18,3,198.76,3.0,520.0,10.0,2736.69,30.0,True
acct_396,cust_1874,bank,acct_main_cust_1874,ACCOUNT_EVENT,online,31.39,BND,31.39,BN,BN,,False,2025-02-17 12:00:00,0,12,0,12.06,3.0,97.51000000000022,10.0,3693.170000000001,30.0,True
acct_364,cust_188,cash,acct_main_cust_188,ACCOUNT_EVENT,branch,62.47,BND,62.47,BN,BN,,False,2025-02-16 04:00:00,0,4,6,93.87,3.0,884.33,10.0,1532.0,30.0,True
acct_490,cust_1883,cash,acct_main_cust_1883,ACCOUNT_EVENT,branch,133.79,BND,133.79,BN,BN,,False,2025-02-21 10:00:00,0,10,4,172.80000000000015,3.0,516.99,10.0,1130.9599999999998,30.0,True
acct_102,cust_1884,cash,acct_main_cust_1884,ACCOUNT_EVENT,branch,113.73,BND,113.73,BN,BN,,False,2025-02-05 06:00:00,0,6,2,821.37,3.0,1195.81,10.0,4287.03,30.0,True
acct_0,cust_1889,bank,acct_main_cust_1889,ACCOUNT_EVENT,online,114.32,BND,114.32,BN,BN,,False,2025-02-01 00:00:00,0,0,5,356.7200000000001,3.0,741.9,10.0,1760.08,30.0,True
acct_401,cust_1890,bank,acct_main_cust_1890,ACCOUNT_EVENT,online,318.72,BND,318.72,BN,BN,,False,2025-02-17 17:00:00,0,17,0,233.96,3.0,1928.87,10.0,3028.69,30.0,True
acct_434,cust_1897,bank,acct_main_cust_1897,ACCOUNT_EVENT,online,40.34,BND,40.34,BN,BN,,False,2025-02-19 02:00:00,0,2,2,54.98,3.0,392.1500000000003,10.0,3063.42,30.0,True
acct_292,cust_1900,cash,acct_main_cust_1900,ACCOUNT_EVENT,branch,193.89,BND,193.89,BN,BN,,False,2025-02-13 04:00:00,0,4,3,417.37,3.0,616.18,10.0,1770.95,30.0,True
acct_18,cust_1913,cash,acct_main_cust_1913,ACCOUNT_EVENT,branch,34.82,BND,34.82,BN,BN,,False,2025-02-01 18:00:00,0,18,5,111.0,3.0,398.94,10.0,5272.27,30.0,True
acct_541,cust_1924,cash,acct_main_cust_1924,ACCOUNT_EVENT,branch,73.9,BND,73.9,BN,BN,,False,2025-02-23 13:00:00,0,13,6,203.28,3.0,297.42,10.0,1783.5500000000002,30.0,True
acct_267,cust_193,bank,acct_main_cust_193,ACCOUNT_EVENT,online,157.48,BND,157.48,BN,BN,,False,2025-02-12 03:00:00,0,3,2,120.2,3.0,284.83,10.0,1989.19,30.0,True
acct_347,cust_1935,cash,acct_main_cust_1935,ACCOUNT_EVENT,branch,230.21,BND,230.21,BN,BN,,False,2025-02-15 11:00:00,0,11,5,118.17,3.0,477.14,10.0,1009.39,30.0,True
acct_26,cust_1938,bank,acct_main_cust_1938,ACCOUNT_EVENT,online,153.65,BND,153.65,BN,BN,,False,2025-02-02 02:00:00,0,2,6,193.38,3.0,297.39000000000004,10.0,1161.28,30.0,True
acct_243,cust_1939,cash,acct_main_cust_1939,ACCOUNT_EVENT,branch,41.85,BND,41.85,BN,BN,,False,2025-02-11 03:00:00,0,3,1,56.16000000000005,3.0,469.85,10.0,1386.59,30.0,True
acct_152,cust_1941,cash,acct_main_cust_1941,ACCOUNT_EVENT,branch,39.07,BND,39.07,BN,BN,,False,2025-02-07 08:00:00,0,8,4,15.38,3.0,79.86000000000011,10.0,1314.26,30.0,True
acct_114,cust_1942,cash,acct_main_cust_1942,ACCOUNT_EVENT,branch,169.94,BND,169.94,BN,BN,,False,2025-02-05 18:00:00,0,18,2,39.42,3.0,1187.0400000000004,10.0,2026.98,30.0,True
acct_361,cust_1945,bank,acct_main_cust_1945,ACCOUNT_EVENT,online,186.61,BND,186.61,BN,BN,,False,2025-02-16 01:00:00,0,1,6,1944.77,3.0,2660.22,10.0,3216.97,30.0,True
acct_112,cust_1946,cash,acct_main_cust_1946,ACCOUNT_EVENT,branch,61.61,BND,61.61,BN,BN,,False,2025-02-05 16:00:00,0,16,2,16.89,3.0,452.28,10.0,2071.92,30.0,True
acct_196,cust_1957,cash,acct_main_cust_1957,ACCOUNT_EVENT,branch,28.52,BND,28.52,BN,BN,,False,2025-02-09 04:00:00,0,4,6,992.35,3.0,1924.09,10.0,3850.66,30.0,True
acct_616,cust_1958,cash,acct_main_cust_1958,ACCOUNT_EVENT,branch,101.75,BND,101.75,BN,BN,,False,2025-02-26 16:00:00,0,16,2,163.0,3.0,508.09,10.0,2482.03,30.0,True
acct_107,cust_1959,bank,acct_main_cust_1959,ACCOUNT_EVENT,online,158.38,BND,158.38,BN,BN,,False,2025-02-05 11:00:00,0,11,2,117.40999999999988,3.0,788.6600000000001,10.0,1849.87,30.0,True
acct_582,cust_1959,cash,acct_main_cust_1959,ACCOUNT_EVENT,branch,24.68,BND,24.68,BN,BN,,False,2025-02-25 06:00:00,0,6,1,171.3699999999999,3.0,789.0400000000001,10.0,2006.96,30.0,True
acct_224,cust_1960,cash,acct_main_cust_1960,ACCOUNT_EVENT,branch,18.89,BND,18.89,BN,BN,,False,2025-02-10 08:00:00,0,8,0,321.64000000000004,3.0,889.5,10.0,2124.6800000000003,30.0,True
acct_502,cust_1962,bank,acct_main_cust_1962,ACCOUNT_EVENT,online,154.02,BND,154.02,BN,BN,,False,2025-02-21 22:00:00,0,22,4,70.99,3.0,159.76,10.0,2620.4,30.0,True
acct_262,cust_1965,bank,acct_main_cust_1965,ACCOUNT_EVENT,online,162.74,BND,162.74,BN,BN,,False,2025-02-11 22:00:00,1,22,1,126.27,3.0,1357.1199999999994,10.0,8901.779999999999,30.0,True
acct_468,cust_1966,bank,acct_main_cust_1966,ACCOUNT_EVENT,online,65.64,BND,65.64,BN,BN,,False,2025-02-20 12:00:00,0,12,3,89.77000000000001,3.0,627.78,10.0,2639.0,30.0,True
acct_407,cust_1968,bank,acct_main_cust_1968,ACCOUNT_EVENT,online,78.11,BND,78.11,BN,BN,,False,2025-02-17 23:00:00,0,23,0,32.67,3.0,484.91,10.0,1257.37,30.0,True
acct_363,cust_1979,cash,acct_main_cust_1979,ACCOUNT_EVENT,branch,210.61,BND,210.61,BN,BN,,False,2025-02-16 03:00:00,0,3,6,33.80999999999988,3.0,909.3,10.0,3269.38,30.0,True
acct_272,cust_1980,bank,acct_main_cust_1980,ACCOUNT_EVENT,online,189.59,BND,189.59,BN,BN,,False,2025-02-12 08:00:00,0,8,2,1509.82,3.0,1987.01,10.0,3614.26,30.0,True
acct_245,cust_1981,bank,acct_main_cust_1981,ACCOUNT_EVENT,online,21.78,BND,21.78,BN,BN,,False,2025-02-11 05:00:00,0,5,1,86.6,3.0,790.67,10.0,2411.86,30.0,True
acct_426,cust_1982,bank,acct_main_cust_1982,ACCOUNT_EVENT,online,589.56,BND,589.56,BN,BN,,False,2025-02-18 18:00:00,0,18,1,106.84999999999997,3.0,860.4000000000001,10.0,2308.2,30.0,True
acct_238,cust_1983,cash,acct_main_cust_1983,ACCOUNT_EVENT,branch,83.79,BND,83.79,BN,BN,,False,2025-02-10 22:00:00,0,22,0,373.67,3.0,816.04,10.0,3892.4,30.0,True
acct_483,cust_1985,cash,acct_main_cust_1985,ACCOUNT_EVENT,branch,73.4,BND,73.4,BN,BN,,False,2025-02-21 03:00:00,0,3,4,124.26,3.0,623.23,10.0,2699.72,30.0,True
acct_85,cust_1993,bank,acct_main_cust_1993,ACCOUNT_EVENT,online,98.31,BND,98.31,BN,BN,,False,2025-02-04 13:00:00,0,13,1,185.05999999999975,3.0,812.5899999999997,10.0,3967.4,30.0,True
acct_579,cust_1993,cash,acct_main_cust_1993,ACCOUNT_EVENT,branch,44.98,BND,44.98,BN,BN,,False,2025-02-25 03:00:00,0,3,1,275.3999999999997,3.0,903.5099999999998,10.0,4016.48,30.0,True
acct_484,cust_1994,cash,acct_main_cust_1994,ACCOUNT_EVENT,branch,42.74,BND,42.74,BN,BN,,False,2025-02-21 04:00:00,0,4,4,237.94,3.0,559.9699999999999,10.0,2058.94,30.0,True
acct_610,cust_1996,cash,acct_main_cust_1996,ACCOUNT_EVENT,branch,92.11,BND,92.11,BN,BN,,False,2025-02-26 10:00:00,0,10,2,38.3,3.0,564.1700000000001,10.0,2491.05,30.0,True
acct_32,cust_1998,cash,acct_main_cust_1998,ACCOUNT_EVENT,branch,39.37,BND,39.37,BN,BN,,False,2025-02-02 08:00:00,0,8,6,43.31,3.0,486.78,10.0,2108.28,30.0,True
acct_351,cust_1998,bank,acct_main_cust_1998,ACCOUNT_EVENT,online,88.55,BND,88.55,BN,BN,,False,2025-02-15 15:00:00,0,15,5,77.78,3.0,525.15,10.0,2131.75,30.0,True
acct_257,cust_200,bank,acct_main_cust_200,ACCOUNT_EVENT,online,63.44,BND,63.44,BN,BN,,False,2025-02-11 17:00:00,0,17,1,85.74999999999999,3.0,1287.6,10.0,3604.75,30.0,True
acct_130,cust_201,bank,acct_main_cust_201,ACCOUNT_EVENT,online,79.52,BND,79.52,BN,BN,,False,2025-02-06 10:00:00,0,10,3,65.20999999999998,3.0,293.7,10.0,2431.61,30.0,True
acct_207,cust_202,cash,acct_main_cust_202,ACCOUNT_EVENT,branch,127.37,BND,127.37,BN,BN,,False,2025-02-09 15:00:00,0,15,6,1011.9,3.0,1210.98,10.0,2177.4700000000003,30.0,True
acct_308,cust_203,bank,acct_main_cust_203,ACCOUNT_EVENT,online,36.81,BND,36.81,BN,BN,,False,2025-02-13 20:00:00,0,20,3,453.5500000000001,3.0,2165.34,10.0,3466.26,30.0,True
acct_423,cust_204,bank,acct_main_cust_204,ACCOUNT_EVENT,online,318.12,BND,318.12,BN,BN,,False,2025-02-18 15:00:00,0,15,1,40.18,3.0,554.99,10.0,2223.07,30.0,True
acct_607,cust_205,cash,acct_main_cust_205,ACCOUNT_EVENT,branch,80.52,BND,80.52,BN,BN,,False,2025-02-26 07:00:00,0,7,2,552.3299999999999,3.0,1101.41,10.0,2543.9,30.0,True
acct_225,cust_206,bank,acct_main_cust_206,ACCOUNT_EVENT,online,153.06,BND,153.06,BN,BN,,False,2025-02-10 09:00:00,0,9,0,38.1,3.0,434.85,10.0,2443.65,30.0,True
acct_415,cust_207,cash,acct_main_cust_207,ACCOUNT_EVENT,branch,158.21,BND,158.21,BN,BN,,False,2025-02-18 07:00:00,0,7,1,138.34,3.0,344.92999999999995,10.0,903.13,30.0,True
acct_622,cust_210,bank,acct_main_cust_210,ACCOUNT_EVENT,online,42.48,BND,42.48,BN,BN,,False,2025-02-26 22:00:00,0,22,2,87.0700000000001,3.0,831.64,10.0,2655.63,30.0,True
acct_591,cust_211,cash,acct_main_cust_211,ACCOUNT_EVENT,branch,100.6,BND,100.6,BN,BN,,False,2025-02-25 15:00:00,0,15,1,151.94,3.0,859.83,10.0,1845.28,30.0,True
acct_299,cust_217,bank,acct_main_cust_217,ACCOUNT_EVENT,online,114.35,BND,114.35,BN,BN,,False,2025-02-13 11:00:00,0,11,3,110.99,3.0,298.1099999999999,10.0,1774.23,30.0,True
acct_126,cust_22,cash,acct_main_cust_22,ACCOUNT_EVENT,branch,86.61,BND,86.61,BN,BN,,False,2025-02-06 06:00:00,0,6,3,575.4,3.0,1296.73,10.0,3606.19,30.0,True
acct_376,cust_228,cash,acct_main_cust_228,ACCOUNT_EVENT,branch,45.7,BND,45.7,BN,BN,,False,2025-02-16 16:00:00,0,16,6,20.57,3.0,798.73,10.0,1255.45,30.0,True
acct_556,cust_228,bank,acct_main_cust_228,ACCOUNT_EVENT,online,114.98,BND,114.98,BN,BN,,False,2025-02-24 04:00:00,0,4,0,65.27000000000001,3.0,740.8900000000001,10.0,1271.59,30.0,True
acct_290,cust_229,bank,acct_main_cust_229,ACCOUNT_EVENT,online,46.51,BND,46.51,BN,BN,,False,2025-02-13 02:00:00,0,2,3,174.20000000000002,3.0,885.26,10.0,3010.59,30.0,True
acct_508,cust_231,cash,acct_main_cust_231,ACCOUNT_EVENT,branch,227.06,BND,227.06,BN,BN,,False,2025-02-22 04:00:00,0,4,5,109.85,3.0,448.38,10.0,2466.28,30.0,True
acct_266,cust_235,bank,acct_main_cust_235,ACCOUNT_EVENT,online,59.3,BND,59.3,BN,BN,,False,2025-02-12 02:00:00,0,2,2,62.59,3.0,551.27,10.0,2569.78,30.0,True
acct_496,cust_240,cash,acct_main_cust_240,ACCOUNT_EVENT,branch,208.97,BND,208.97,BN,BN,,False,2025-02-21 16:00:00,0,16,4,175.0799999999998,3.0,607.77,10.0,2387.47,30.0,True
acct_569,cust_244,bank,acct_main_cust_244,ACCOUNT_EVENT,online,49.86,BND,49.86,BN,BN,,False,2025-02-24 17:00:00,0,17,0,117.49000000000004,3.0,625.15,10.0,2867.26,30.0,True
acct_458,cust_245,cash,acct_main_cust_245,ACCOUNT_EVENT,branch,80.42,BND,80.42,BN,BN,,False,2025-02-20 02:00:00,0,2,3,19.76,3.0,1525.71,10.0,4533.089999999999,30.0,True
acct_530,cust_245,cash,acct_main_cust_245,ACCOUNT_EVENT,branch,41.18,BND,41.18,BN,BN,,False,2025-02-23 02:00:00,0,2,6,95.19,3.0,1596.13,10.0,4513.53,30.0,False
acct_101,cust_249,bank,acct_main_cust_249,ACCOUNT_EVENT,online,193.96,BND,193.96,BN,BN,,False,2025-02-05 05:00:00,0,5,2,387.66,3.0,486.87,10.0,3980.9,30.0,True
acct_337,cust_249,bank,acct_main_cust_249,ACCOUNT_EVENT,online,78.93,BND,78.93,BN,BN,,False,2025-02-15 01:00:00,0,1,5,499.71,3.0,653.5400000000001,10.0,4160.86,30.0,False
acct_531,cust_251,bank,acct_main_cust_251,ACCOUNT_EVENT,online,63.67,BND,63.67,BN,BN,,False,2025-02-23 03:00:00,0,3,6,703.1800000000001,3.0,1687.6699999999998,10.0,2987.1400000000003,30.0,True
acct_466,cust_252,cash,acct_main_cust_252,ACCOUNT_EVENT,branch,151.44,BND,151.44,BN,BN,,False,2025-02-20 10:00:00,0,10,3,58.87,3.0,168.97,10.0,1230.8,30.0,True
acct_179,cust_259,bank,acct_main_cust_259,ACCOUNT_EVENT,online,139.01,BND,139.01,BN,BN,,False,2025-02-08 11:00:00,0,11,5,64.7,3.0,482.65,10.0,2472.9100000000003,30.0,True
acct_173,cust_264,cash,acct_main_cust_264,ACCOUNT_EVENT,branch,123.67,BND,123.67,BN,BN,,False,2025-02-08 05:00:00,0,5,5,69.39000000000003,3.0,254.93,10.0,1622.35,30.0,True
acct_44,cust_269,cash,acct_main_cust_269,ACCOUNT_EVENT,branch,288.8,BND,288.8,BN,BN,,False,2025-02-02 20:00:00,0,20,6,44.69999999999996,3.0,240.01999999999995,10.0,1224.79,30.0,True
acct_349,cust_273,bank,acct_main_cust_273,ACCOUNT_EVENT,online,106.44,BND,106.44,BN,BN,,False,2025-02-15 13:00:00,0,13,5,78.55000000000005,3.0,724.6,10.0,1672.26,30.0,True
acct_38,cust_275,cash,acct_main_cust_275,ACCOUNT_EVENT,branch,26.33,BND,26.33,BN,BN,,False,2025-02-02 14:00:00,0,14,6,71.69,3.0,1178.9899999999998,10.0,5431.58,30.0,True
acct_413,cust_277,cash,acct_main_cust_277,ACCOUNT_EVENT,branch,43.91,BND,43.91,BN,BN,,False,2025-02-18 05:00:00,0,5,1,42.19999999999997,3.0,445.11,10.0,2029.0,30.0,True
acct_444,cust_279,bank,acct_main_cust_279,ACCOUNT_EVENT,online,141.02,BND,141.02,BN,BN,,False,2025-02-19 12:00:00,0,12,2,320.41,3.0,887.87,10.0,1988.02,30.0,True
acct_449,cust_282,bank,acct_main_cust_282,ACCOUNT_EVENT,online,320.97,BND,320.97,BN,BN,,False,2025-02-19 17:00:00,0,17,2,70.89,3.0,213.90000000000032,10.0,1670.04,30.0,True
acct_564,cust_282,cash,acct_main_cust_282,ACCOUNT_EVENT,branch,80.07,BND,80.07,BN,BN,,False,2025-02-24 12:00:00,0,12,0,362.86,3.0,533.9800000000004,10.0,1759.01,30.0,True
acct_289,cust_283,bank,acct_main_cust_283,ACCOUNT_EVENT,online,43.8,BND,43.8,BN,BN,,False,2025-02-13 01:00:00,0,1,3,44.77,3.0,1107.04,10.0,2525.84,30.0,True
acct_460,cust_289,cash,acct_main_cust_289,ACCOUNT_EVENT,branch,122.53,BND,122.53,BN,BN,,False,2025-02-20 04:00:00,0,4,3,110.5,3.0,223.99,10.0,2500.98,30.0,True
acct_96,cust_292,cash,acct_main_cust_292,ACCOUNT_EVENT,branch,39.02,BND,39.02,BN,BN,,False,2025-02-05 00:00:00,0,0,2,26.64,3.0,1324.5400000000002,10.0,1970.12,30.0,True
acct_161,cust_30,bank,acct_main_cust_30,ACCOUNT_EVENT,online,140.03,BND,140.03,BN,BN,,False,2025-02-07 17:00:00,0,17,4,222.92999999999984,3.0,537.15,10.0,2424.2200000000003,30.0,True
acct_259,cust_30,bank,acct_main_cust_30,ACCOUNT_EVENT,online,181.58,BND,181.58,BN,BN,,False,2025-02-11 19:00:00,0,19,1,342.9799999999999,3.0,627.1899999999999,10.0,2399.07,30.0,False
acct_297,cust_30,bank,acct_main_cust_30,ACCOUNT_EVENT,online,38.37,BND,38.37,BN,BN,,False,2025-02-13 09:00:00,0,9,3,504.6099999999999,3.0,754.77,10.0,2529.27,30.0,False
acct_19,cust_301,bank,acct_main_cust_301,ACCOUNT_EVENT,online,184.75,BND,184.75,BN,BN,,False,2025-02-01 19:00:00,0,19,5,101.75999999999988,3.0,896.69,10.0,2640.16,30.0,True
acct_33,cust_302,cash,acct_main_cust_302,ACCOUNT_EVENT,branch,38.72,BND,38.72,BN,BN,,False,2025-02-02 09:00:00,0,9,6,164.4800000000001,3.0,451.31,10.0,1691.26,30.0,True
acct_405,cust_310,bank,acct_main_cust_310,ACCOUNT_EVENT,online,385.47,BND,385.47,BN,BN,,False,2025-02-17 21:00:00,0,21,0,252.76999999999987,3.0,412.97,10.0,1394.29,30.0,True
acct_229,cust_313,bank,acct_main_cust_313,ACCOUNT_EVENT,online,115.54,BND,115.54,BN,BN,,False,2025-02-10 13:00:00,0,13,0,105.33,3.0,334.72999999999985,10.0,1944.17,30.0,True
acct_417,cust_318,cash,acct_main_cust_318,ACCOUNT_EVENT,branch,65.14,BND,65.14,BN,BN,,False,2025-02-18 09:00:00,0,9,1,162.47,3.0,846.7299999999998,10.0,2884.06,30.0,True
acct_7,cust_320,cash,acct_main_cust_320,ACCOUNT_EVENT,branch,77.51,BND,77.51,BN,BN,,False,2025-02-01 07:00:00,0,7,5,149.82,3.0,1011.97,10.0,1750.84,30.0,True
acct_339,cust_322,bank,acct_main_cust_322,ACCOUNT_EVENT,online,138.26,BND,138.26,BN,BN,,False,2025-02-15 03:00:00,0,3,5,137.20999999999998,3.0,534.6,10.0,5143.59,30.0,True
acct_457,cust_322,cash,acct_main_cust_322,ACCOUNT_EVENT,branch,35.5,BND,35.5,BN,BN,,False,2025-02-20 01:00:00,0,1,3,255.48,3.0,598.61,10.0,5218.4800000000005,30.0,True
acct_68,cust_328,cash,acct_main_cust_328,ACCOUNT_EVENT,branch,183.15,BND,183.15,BN,BN,,False,2025-02-03 20:00:00,0,20,0,249.58,3.0,384.9600000000001,10.0,3106.81,30.0,True
acct_74,cust_328,cash,acct_main_cust_328,ACCOUNT_EVENT,branch,102.12,BND,102.12,BN,BN,,False,2025-02-04 02:00:00,0,2,1,285.23,3.0,528.1600000000001,10.0,3262.9700000000003,30.0,False
acct_150,cust_328,cash,acct_main_cust_328,ACCOUNT_EVENT,branch,400.77,BND,400.77,BN,BN,,False,2025-02-07 06:00:00,0,6,4,288.35,3.0,626.2800000000002,10.0,3316.09,30.0,False
acct_562,cust_330,bank,acct_main_cust_330,ACCOUNT_EVENT,online,137.44,BND,137.44,BN,BN,,False,2025-02-24 10:00:00,0,10,0,131.68000000000012,3.0,804.7800000000001,10.0,2976.1,30.0,True
acct_330,cust_333,bank,acct_main_cust_333,ACCOUNT_EVENT,online,151.14,BND,151.14,BN,BN,,False,2025-02-14 18:00:00,0,18,4,7.34,3.0,640.4800000000005,10.0,1809.25,30.0,True
acct_184,cust_335,cash,acct_main_cust_335,ACCOUNT_EVENT,branch,77.57,BND,77.57,BN,BN,,False,2025-02-08 16:00:00,0,16,5,119.62,3.0,957.51,10.0,4946.150000000001,30.0,True
acct_340,cust_338,bank,acct_main_cust_338,ACCOUNT_EVENT,online,92.31,BND,92.31,BN,BN,,False,2025-02-15 04:00:00,0,4,5,454.7099999999999,3.0,774.52,10.0,1684.5499999999995,30.0,True
acct_159,cust_347,cash,acct_main_cust_347,ACCOUNT_EVENT,branch,57.85,BND,57.85,BN,BN,,False,2025-02-07 15:00:00,0,15,4,27.77,3.0,256.7,10.0,2397.71,30.0,True
acct_596,cust_350,bank,acct_main_cust_350,ACCOUNT_EVENT,online,29.88,BND,29.88,BN,BN,,False,2025-02-25 20:00:00,0,20,1,366.62,3.0,512.03,10.0,1719.67,30.0,True
acct_305,cust_351,cash,acct_main_cust_351,ACCOUNT_EVENT,branch,634.2,BND,634.2,BN,BN,,False,2025-02-13 17:00:00,0,17,3,33.32,3.0,1374.61,10.0,2728.24,30.0,True
acct_285,cust_355,bank,acct_main_cust_355,ACCOUNT_EVENT,online,88.11,BND,88.11,BN,BN,,False,2025-02-12 21:00:00,0,21,2,25.57,3.0,138.24,10.0,2504.5400000000004,30.0,True
acct_488,cust_360,cash,acct_main_cust_360,ACCOUNT_EVENT,branch,22.53,BND,22.53,BN,BN,,False,2025-02-21 08:00:00,0,8,4,244.89000000000004,3.0,955.96,10.0,1649.1,30.0,True
acct_646,cust_366,bank,acct_main_cust_366,ACCOUNT_EVENT,online,47.01,BND,47.01,BN,BN,,False,2025-02-27 22:00:00,0,22,3,90.36999999999996,3.0,334.68,10.0,2121.07,30.0,True
acct_103,cust_367,bank,acct_main_cust_367,ACCOUNT_EVENT,online,114.14,BND,114.14,BN,BN,,False,2025-02-05 07:00:00,0,7,2,62.60000000000006,3.0,587.92,10.0,1809.53,30.0,True
acct_311,cust_370,bank,acct_main_cust_370,ACCOUNT_EVENT,online,180.44,BND,180.44,BN,BN,,False,2025-02-13 23:00:00,0,23,3,560.23,3.0,860.68,10.0,3617.87,30.0,True
acct_356,cust_370,bank,acct_main_cust_370,ACCOUNT_EVENT,online,26.68,BND,26.68,BN,BN,,False,2025-02-15 20:00:00,0,20,5,248.67,3.0,961.31,10.0,3752.31,30.0,False
acct_12,cust_372,bank,acct_main_cust_372,ACCOUNT_EVENT,online,33.78,BND,33.78,BN,BN,,False,2025-02-01 12:00:00,0,12,5,163.75,3.0,804.13,10.0,1439.22,30.0,True
acct_59,cust_382,bank,acct_main_cust_382,ACCOUNT_EVENT,online,404.72,BND,404.72,BN,BN,,False,2025-02-03 11:00:00,0,11,0,60.66999999999997,3.0,491.1599999999995,10.0,4753.219999999999,30.0,True
acct_36,cust_385,cash,acct_main_cust_385,ACCOUNT_EVENT,branch,16.4,BND,16.4,BN,BN,,False,2025-02-02 12:00:00,0,12,6,34.77,3.0,1569.57,10.0,4131.56,30.0,True
